"unique_id","f_name_english","f_name_arabic","facility_category_name_english","facility_category_name_arabic","facilitysubcategorynameenglish","facilitysubcategorynamearabic","address_line_one","address_line_two_english","address_line_two_arabic","po_box","website","telephone_1","telephone_2","fax","expiry_date","status","area_id","x_coordinate","y_coordinate","email","area_english","area_arabic"
"4651894","Al Masa Al Zarqa Nursery","حضانة الماسة الزرقاء","","","School clinic","عيادة مدرسة","AL MARSOUMY","AL MARSOUMY","WARSAN FOURTH","","","","","","","FAC_CAN","182","90.0","90.0","","WARSAN FOURTH","WARSAN FOURTH"
"5923834","Karama Medical Pharmacy L L C","صيدلية الكرامة الطبي ش ذ م م","","","Community (Out Patient ) Pharmacy","صيدلية","Al wasl Buliding","Muhaisinah second","MUHAISANAH SECOND","","","","","","","FAC_CAN","90","90.0","90.0","","MUHAISANAH SECOND","MUHAISANAH SECOND"
"6911930","Physiowell Chiropractic and Physiotherapy Centre LLC","مركز فيزيو ويل لتقويم العمود الفقري والعلاج الطبيعي ذ م م","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","","Al Wasel Road","","","","","","","","FAC_CAN","Al Wasel Road","25.14979042467425","55.21250684816143","","",""
"7056571","Sama Surge Medical Center Sole Proprietorship LLC Dubai Branch"," مركز سما سيرج الطبي شركة الشخص الواحد ذ م م فرغ دبي","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Sama Surge Medical Center Sole Proprietorship","Jumeirah Beach Road 165","JUMEIRA FIRST","","","","","","","FAC_LOC","106","25.21790942645186","55.25299575184961","","JUMEIRA FIRST","JUMEIRA FIRST"
"7674654","AL AIN PHARMACY - (LLC) - DUBAI BRANCH ","صيدلية العين  ذات مسوؤلية محدودة  فرع دبي","","","Community (Out Patient ) Pharmacy","صيدلية","city land mall","city land mall","WADI AL SAFA 4","","","","","","","FAC_CAN","236","90.0","90.0","","WADI AL SAFA 4","WADI AL SAFA 4"
"9452924","LIFE PHARMACY 40 BR OF LIFE PHARMACY LLC","صيدلية لايف 40 فرع من صيدلية لايف ش ذ م م","","","Community (Out Patient ) Pharmacy","صيدلية","UNION COOPERATIVE SOCIETY ","AL TAWAR 1","AL TWAR FIRST","","","","","","","FAC_CAN","70","90.0","90.0","","AL TWAR FIRST","AL TWAR FIRST"
"0000132","Morning Glory Health Club and Spa","نادي مورنينق جلوري الصحي","","","Medical Spa (MedSpa)","","Abaya Mall","37.24B","Mirdif","","www.morninggloryclubspa.ae","971-050-6448869","","","","FAC_CAN","86","25.170577","55.150404","yasmeen.goli@gmail.com","Mirdif","Mirdif"
"0000331","Menalabs Medical Laboratories L L C","مختبرات مينا لابز الطبية ش ذ م م","","","Diagnostic Center (Multiple Specialties)","مركز من تخصصات متعددة","Aghaadir","Kuwait Street","AL RAFFA","","www.ibslab.ae","971-56-4942886","","","","FAC_CAN","12","25.170577","55.150404","kayzie.mabazza@menalabs.com","AL RAFFA","AL RAFFA"
"0000808","TWO SEASONS HOTEL and HOTEL APARTMENTS","فندق توسيزنز للشقق الفندقية","","","Hotel clinic","عيادة فندق","Gloria Hotel","Sheikh Zayed Road","AL SAFOUH FIRST","","","971-050-5357398","","","","FAC_CAN","131","25.102400023381094","55.172853980584854","clinic@twoseasonshotels.com","AL SAFOUH FIRST","AL SAFOUH FIRST"
"0001277","MAC VISION OPTICALS LLC","ماك فيجن للنظارات","","","Optical Center","مركز بصري","Al Qasimi # 2","Al Esbij Street, Opp. Sangeetha Reastaurant","AL SOUQ AL KABEER","","","05-052-44947","","","","FAC_LOC","98","25.170577","55.150404","maxvisionllc1@gmail.com","AL SOUQ AL KABEER","AL SOUQ AL KABEER"
"0001293","Dr. Kamkar Medical And Physiotherapy Center Branch","مركز الدكتور كامكار للطب و العلاج الطبيعي  فرع","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Remal Mall","Wadi Al Safa 3","WADI AL SAFA 3","","","971-50-6592002","","","","FAC_CAN","235","25.170577","55.150404","akamkar@drkamkar.com","WADI AL SAFA 3","WADI AL SAFA 3"
"0001577","Magnum Gulf Medical Center L.L.C","ماجنوم جلف ميديكل سنتر ش ذ م م","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","S.I.T Tower, Dubai Silicon Oasis","Silicons Oasis ","Nadd Hessa","","","0543363340","","","","FAC_CAN","179","25.1178703186351","55.39047887833467","burrarameshdr@gmail.com","Nadd Hessa","Nadd Hessa"
"0001642","Pearly White Dental Clinic L L C","عيادة بيرلي وايت لطب الاسنان ش ذ م م","","","Dental General Clinic","عيادة طب ​​الأسنان العام","centurion star tower","34 Street 35","Port Saeed","","","971-055-1417479","","","","FAC_CAN","32","25.254655784639507","55.329115745694665","Mayaf@pearlywhitedental.ae","Port Saeed","Port Saeed"
"0001708","Health Bay Holistic Center Br Of Health Bay Day Surgery Center L L C","هيلث بيي هوليستك سنترفرع من مركز هيلث بيي لجراحه اليوم واحد ش ذ م م","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Samira Abdulraouf Abdulrahman Al Awar","Al Manara On Al Wasl Road Dubai, UAE","Al Manara","","","971-55-1987666","","","","FAC_CAN","124","25.170577","55.150404","mohd@healthbayclinic.com","Al Manara","Al Manara"
"0001985","Cosmesurge Clinics L L C Branch","عيادات كوزمسيرج ذ م م فرع","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Conrad Office Tower","5 Street 5","TRADE CENTER FIRST","","www.cosmesurge.com","0567167049","","","","FAC_CAN","108","25.226025078469167","55.28362557297133","khola.abid@fakihivf.com","TRADE CENTER FIRST","TRADE CENTER FIRST"
"0002252","Golden Heart Medical Services L.L.C.","القلب الذهبي للخدمات الطبية ذ ش م م","","","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","The Prime Tower","Burj Khalifa Street","Unnamed","","","00971-56-3698188","","","","FAC_CAN","168","25.18872424177063","55.27146058113523","ceo@nightingalegroup.ae","Unnamed","Unnamed"
"0002264","En Vogue Ladies Beauty Center","مركز تجميل ان فوغ للسيدات","","","Rehabilitation Center (1 spec)","مركز إعادة تأهيل (تخصص واحد)","Jumeirah Towers Hotel","Marsa Dubai","Dubai Marina and Jumeira Beach","","","971-56-9826682","","","","FAC_CAN","139","25.170577","55.150404","jalal.hamshari@gmail.com","Dubai Marina and Jumeira Beach","Dubai Marina and Jumeira Beach"
"0002387","Nmc Hospital Llc Home Health Care","مستشفى ان ام سي ش ذ م م للرعاية الصحية المنزلية","","","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Dubai Investment Park 1","Dubai Investment Park 1","DUBAI INVESTMENT PARK FIRST","","","971-50-3632146","","","","FAC_CAN","151","25.170577","55.150404","indhu.nithin@nmc.ae","DUBAI INVESTMENT PARK FIRST","DUBAI INVESTMENT PARK FIRST"
"0045876","Sana Pharmacy","صيدلية سناء","","","Community (Out Patient ) Pharmacy","صيدلية","Karama 4 Building","47a Street 6","Al Karama","","","009-715-06524854","","","","FAC_CAN","30","25.23927510093072","55.29755521973777","mailtosanapharm@gmail.com","Al Karama","Al Karama"
"0046650","Ghodousi Medical Center","مركز قدوسي الطبي","","","PolyClinic (2spec)","عيادة متعددة الاختصاصات (تخصصان)","Baniyas Complex Bldg.","Al Maktoum Road 1b","AL RIGGA","","","971-50-1511210","","","","FAC_LOC","14","25.26877343173891","55.30822919172462","info@ghodousimedicalcenter.com","AL RIGGA","AL RIGGA"
"0047099","Up Town Pharmacy(Al Shafar Group )","صيدلية ابتاون (مجموعة الشعفار)","","","Community (Out Patient ) Pharmacy","صيدلية","J3 Mall","شارع 2ج 94","UMM SUQEIM THIRD","","www.asterpharmacy.com","971-055-7009110","","","","FAC_CAN","127","25.147197470339574","55.21042816022739","mukthar.k@asterpharmacy.com","UMM SUQEIM THIRD","UMM SUQEIM THIRD"
"0047203","Serum Indo Gulf(L.L.C)","مستودع سيروم اند جلف /دبي","","","Drug store","مخزن أدوية","Alkarama Gold Building","Zabeel Road, Alkaeama, Dubai , UAE","Al Karama","","1","971-050-8989024","","","","FAC_CAN","30","25.170577","55.150404","serum@eim.ae","Al Karama","Al Karama"
"0047707","Gems United School","مدرسة جيمس المتحدة","","","School clinic","عيادة مدرسة","Bradenton Preparatory Acadamy","gg","Emirates Hills","","","971-055-5959234","","","","FAC_CAN","141","25.034223287389644","55.22815455687719","b.cubillas_gus@gemsedu.com","Emirates Hills","Emirates Hills"
"2719257","Max Life Telehealth Services LLC","ماكس لايف لخدمات الرعاية الصحية ش ذ م م ","","","Telehealth","الاستطباب عن بعد","Binary by Omniyat Tower","Binary by Omniyat Tower","BURJ DUBAI","","","","","","","FAC_CAN","253","90.0","90.0","","BURJ DUBAI","BURJ DUBAI"
"2926432","STG HOLISTIC MEDICAL SPA LLC","منتجع اس تي جي هوليستك الطبي ","","","Convalescence House","بيت النقاهة","STG Group","Meydan Avenue","Nad Al Sheba","","","","","","","FAC_CAN","153","90.0","90.0","","Nad Al Sheba","Nad Al Sheba"
"3397478","British Orchard Nursery Dubai Municipality","بلدية دبي","","","General Clinic","عيادة عامة","Dubai Municipality","Al Rigga Road Deira Dubai","AL RIGGA","","","971-50-4607380","","","","FAC_CAN","14","25.170577","55.150404","bateen@britishorchardnursery.com","AL RIGGA","AL RIGGA"
"5066818","REACENT POLY CLINIC","مجمع رياسينت الطبي","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Villa 1166","Villa 1166","UMM SUQEIM SECOND","","","","","","","FAC_CAN","123","90.0","90.0","","UMM SUQEIM SECOND","UMM SUQEIM SECOND"
"8518184","ROYAL STAR MEDICAL CENTER","مركز رويال ستار الطبي ","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","MOHAMMAD AHMAD ATIQ AL MEHAIRI","MOHAMMAD AHMAD ATIQ AL MEHAIRI","Al Manara","","","","","","","FAC_CAN","124","90.0","90.0","","Al Manara","Al Manara"
"0000053","32 Smile Stones Dental Care Center L.Lc","مركز 32 سمايل استون للعناية بالاسنان ش.ذ.م.م","","","PolyClinic (2spec)","عيادة متعددة الاختصاصات (تخصصان)","Al Murjan Tower","Amman Street","AL NAHDA SECOND","","www.32smilestones.org","971-50-9979469","","","","FAC_LOC","77","25.297838546757276","55.38145899719827","drcsk21@gmail.com","AL NAHDA SECOND","AL NAHDA SECOND"
"0000281","The Royal Doctors Polyclinic LLC","ذا رويال دكتورز بولي كلينك ش م م","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","The Royal Doctors Polyclinic","Jumeirah 2","JUMEIRA SECOND","","","971-50-2436900","","","","FAC_CAN","111","25.170577","55.150404","","JUMEIRA SECOND","JUMEIRA SECOND"
"0000598","Hua Ren Nursery","هوا رن الحضانة","","","School clinic","عيادة مدرسة","Cluster, China,International City,Dubai","international city","WARSAN FIRST","","www.huarennursery.com","00-971-558381246","","","","FAC_CAN","158","25.169921105371678","55.410046685580916","huarennurserydha@gmail.com","WARSAN FIRST","WARSAN FIRST"
"0000679","Onyx Pharmacy","صيدلية أونيكس","","","Community (Out Patient ) Pharmacy","صيدلية","V12","Russian cluster","WARSAN FIRST","","","971-50-6466952","","","","FAC_CAN","158","25.170747575243997","55.402880233300465","alaitani@eim.ae","WARSAN FIRST","WARSAN FIRST"
"0001110","Idea Nursery","حضانة ايديا","","","School clinic","عيادة مدرسة","Grand Piazza","Uptown Mirdiff","Mirdif","","https://www.ideanursery.ae/","042766714","","","","FAC_CAN","86","25.170577","55.150404","nima@ideaelc.ae","Mirdif","Mirdif"
"0001312","Talktime Kids","توك تايم كيدز","","","Rehabilitation Center (1 spec)","مركز إعادة تأهيل (تخصص واحد)","Yes Business Center","13 Street","AL BARSHA FIRST","","","971-050-9551244","","","","FAC_CAN","132","25.11187728819259","55.206017138825516","mpagomenakis@gmail.com","AL BARSHA FIRST","AL BARSHA FIRST"
"0001680","I CARE KARAMA (BR OF EXCEL HEALTHCARE L.L.C.)","اي كير كرامة فرع من اكسل هيلت كير ش ذ م م","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","R364","Al Karama","","","www.healwellmedical.com","971-50-3818321","","","","FAC_CAN","","90.0","90.0","hr@healwellmedical.com","",""
"0001789","W Wilson Seven Clinic LLC","عيادة دبيلو ويلسون سفن ش ذ م م","","","General Clinic","عيادة عامة","Ali Ahmed Obaid Essa Bukarrood Shops","Muhaisanah Second","MUHAISANAH SECOND","","","971-050-8680959","","","","FAC_CAN","90","25.170577","55.150404","wwilsonuae@hotmail.com","MUHAISANAH SECOND","MUHAISANAH SECOND"
"0001870","Tulip Two Pharmacy Llc Branch","صيدليته توليب تو ش ذ م م فرع","","","Community (Out Patient ) Pharmacy","صيدلية","Rit Hostel","Dubai Silicon Oasis","Unnamed","","","971-52-2539216","","","","FAC_CAN","168","25.170577","55.150404","ekramulhaque4@gmail.com","Unnamed","Unnamed"
"0002051","The Little City Nursery","ذا ليتل سيتي للحضانة","","","School clinic","عيادة مدرسة","Adil Muhammad Burumaitha","Rebat Street","NADD AL HAMAR","","","971-588-770156","","","","FAC_LOC","143","25.170577","55.150404","dessamae024@yahoo.com","NADD AL HAMAR","NADD AL HAMAR"
"0002150","Dr. Amal Alias Fertility And Gynaecology Centre","مركز الدكتورة امل الياس للخصوبه وامراض النساء","","","Fertility Center","مركز للإخصاب","The One Tower","sheikh Zayed street ","AL THANYAH FIRST","","","971-50-6532191","","","","FAC_LOC","177","25.101713390634455","55.174078822026615","luxury.spa@list.ru","AL THANYAH FIRST","AL THANYAH FIRST"
"0002458","Occucare Middle East","اوكيوكير ميدل ايست","","","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Al Moosa Tower 1","Sheik Zayed","","","","971-55-1053342","","","","FAC_CAN","","90.0","90.0","info@occucaremiddleeast.com","",""
"0045514","Micro Health Medical Lab","مختبر مايكرو هيلث للتحاليل الطبيه","","","Diagnostic Center (Multiple Specialties)","مركز من تخصصات متعددة","418 Hamer Ain Center","Abu Baker Al Siddiq","AL MURAQQABAT","","","00-971-543556199","","","","FAC_CAN","19","25.2685","55.3298","noushck@gmail.com","AL MURAQQABAT","AL MURAQQABAT"
"0046081","Peace Optics","السلم للنظارات","Optometry","بصريات","Optical Center","مركز بصري","-Khan Sahib Builing","Al Rafaa","AL RAFFA","","","971-055-7045342","","","","FAC_LOC","12","25.2606","55.2887","peaceopticsdxb@gmail.com","AL RAFFA","AL RAFFA"
"0046174","The Little Star Nursery","حضانة النجم الصغير","","","School clinic","عيادة مدرسة","Little Star Nursery","32 Street 10","AL JAFILIYA","","www.lsnkids.com","971-055-8980356","","","","FAC_CAN","103","25.23301147858168","55.28632362378322","littlestarnurserydubai@gmail.com","AL JAFILIYA","AL JAFILIYA"
"0046562","Dr. Michael Dental Clinic( Mobile Branch)","عيادة د. مايكل للاسنان ( عيادة متحركة)","","","General Clinic","عيادة عامة","Sheikha Mariam Villa","Al Boomiya Street 117","UMM SUQEIM FIRST","","WWW.DRMICHAELS.COM","971-50-7749492","","","","FAC_CAN","119","25.15757876776801","55.21799511227261","pro.drmichaels@gmail.com","UMM SUQEIM FIRST","UMM SUQEIM FIRST"
"0046568","Al Karama Ayurvedic Centre","الكرامة ايروفيديك سنتر","","","Rehabilitation Center (2 spec)","مركز إعادة تأهيل (تخصصان)","109,Karama Ctr. 1St Floor","Al Karama","Al Karama","","","971-04-3355288","","","","FAC_CAN","30","25.170577","55.150404","nelappana@yahoo.com","Al Karama","Al Karama"
"0046635","Emirates Ayurvedic Centre","ايميرتس ايرفيديك سنتر","","","Rehabilitation Center (2 spec)","مركز إعادة تأهيل (تخصصان)","1047 Hana Center - 2Nd Floor","Al Mankhol","AL JAFILIYA","","www.emiratesayurveda.com","971-50-4207329","","","","FAC_CAN","103","25.237","55.2799","emiratesayurveda@gmail.com","AL JAFILIYA","AL JAFILIYA"
"0046740","Cosmopolitan Medical Centre Llc Branch","مركز كوسموبوليتان الطبي ش ذ م فرع","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Dar Al Wuheida Building","28 Street","HOR AL ANZ EAST","","","971-52-4405140","","","","FAC_CAN","66","25.282010825744702","55.35393327477406","fahad.pervez@emirateshospital.ae","HOR AL ANZ EAST","HOR AL ANZ EAST"
"0047355","Gems Wellington Primary School","مدرسة جيمس ويلينجتون الابتدائية","","","School clinic","عيادة مدرسة","-","Al Badaa' Street 220","Al Satwa","","www.gemswps.com","971-050-4748885","","","","FAC_LOC","13","25.21118780450945","55.27188563927752","operations_wps@gemsedu.com","Al Satwa","Al Satwa"
"0047483","The H Hotel","فندق ذي اتش دبي","","","General Clinic","عيادة عامة","Capital Tower","Sheikh Zayed","Unnamed","","","871-050-8742516","","","","FAC_CAN","168","25.170577","55.150404","liezl.calderon@h-hotel.com","Unnamed","Unnamed"
"1342552","DP World UAE Region FZE","موانئ دبي العالمية إقليم الإمارات م م ح","","","Rehabilitation Center (1 spec)","مركز إعادة تأهيل (تخصص واحد)","DP World Physiotherapy Clinic","Mena Jabal Ali","Jafza + ( Jebeel Ali  Housing Scheme)","","","","","","","FAC_CAN","150","90.0","90.0","","Jafza + ( Jebeel Ali  Housing Scheme)","Jafza + ( Jebeel Ali  Housing Scheme)"
"1938641","Trudoc Health Care LLC-Booth","ترودوك للرعاية الصحية ذ م م - بوث","","","Telehealth","الاستطباب عن بعد","Bay Square ","Al Asayel Street","-Not Specified-","","","","","","","FAC_CAN","0","90.0","90.0","","-Not Specified-","-Not Specified-"
"3014690","APPLE CARE PHARMACY L. L. C. BR"," صيدلية  ابيل كير ش ذ م م فرع ","","","Community (Out Patient ) Pharmacy","صيدلية","ICARE BLUE Building","I care blue building ","Jafza + ( Jebeel Ali  Housing Scheme)","","","","","","","FAC_CAN","150","24.957084171497222","55.057555418512834","","Jafza + ( Jebeel Ali  Housing Scheme)","Jafza + ( Jebeel Ali  Housing Scheme)"
"3538329","Alshahad Home Healh Care","الشهد للرعاية الصحية المنزلية","","","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Souk 7","Al Marair","AL MURAR","","","971-507198123","","","","FAC_CAN","61","25.170577","55.150404","alshahadhealthcare@gmail.com","AL MURAR","AL MURAR"
"3704666","Beijing Wellbeing Acupuncture Therapy Center","مركز ييجين","","","TCAM Center","مركز الطب البديل","Villa No 10","Al Wasl","Al Wasl","","","971-50-6444153","","","","FAC_CAN","112","25.170577","55.150404","hjstcdxb@hotmail.com","Al Wasl","Al Wasl"
"7348867","BRIGHT VIEW OPTICALS LLC","برايت فيو للبصريات ش ذ م م","","","Optical Center","مركز بصري","ALFUQAEI REAL ESTATE BLDG 2","ALFUQAEI REAL ESTATE BLDG 2","Al Mankhoul","","","","","","","FAC_CAN","23","90.0","90.0","","Al Mankhoul","Al Mankhoul"
"7855275","American Hope Home Health Care","امريكان هوب لخد مات لصحة لمنزلية","","","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Smart Heights Tower","TECOM","AL THANYAH FIRST","","","","","","","FAC_IAT_AEX","177","25.096827191197875","55.17654782656589","","AL THANYAH FIRST","AL THANYAH FIRST"
"0000290","Park Regis Kris Kin Hotel","فندق بارك ريجيس كريس كين دبي","","","Hotel clinic","عيادة فندق","Kris Kin Building","Sheikh Khalifa Bin Zayed Street","Al Karama","","www.parkregisdubai.com","04 377 1111","","","","FAC_CAN","30","25.249541914385254","55.3011856198283","hrenprkk@parkregishotels.com","Al Karama","Al Karama"
"0001631","Prime Care Pharmacy Br Of Ideal Pharmacy LLC","صيدلبة برايم كير فرع من صيدلية المثالي ش ذ م م","","","Community (Out Patient ) Pharmacy","صيدلية","Ghaya Grand Hotel","ghaya grand hotel","ME'AISEM FIRST","","","971-50-7670304","","","","FAC_CAN","223","25.0334535772214","55.203674202836304","mohammad.alnayef@gmail.com","ME'AISEM FIRST","ME'AISEM FIRST"
"0001821","W Wilson Seven Pharmacy LLC","صيد لية دبليو ويلسون سفن ش ذ م م","","","Community (Out Patient ) Pharmacy","صيدلية","Ali Ahmad Essa Bukarrood Almarri","28a Street 19–25","MUHAISNAH FIRST","","","971-55-7977750","","","","FAC_CAN","83","25.26015150779023","55.42468361047193","farisrind@gmail.com","MUHAISNAH FIRST","MUHAISNAH FIRST"
"0002083","Aesthetic Dermal Medical Centre L L C Branch","مركز استيتك درمال الطبي ش ذ.م.م فرع","","","Specialty Clinic","عيادة تخصصية ","Mirdif 35","mirdif ","Mirdif","","","971-52-9229287","","","","FAC_CAN","86","25.232269801850535","55.432996865481144","emad@dccad.ae","Mirdif","Mirdif"
"0002336","D5 Executive Gymnasium","دي فايف اكسيكتيف جيم","","","Rehabilitation Center (1 spec)","مركز إعادة تأهيل (تخصص واحد)","The Capital Club.","Happiness Street","TRADE CENTER SECOND","","www.d5dubai.com","971-56-7470633","","","","FAC_CAN","109","25.21350659318139","55.282564327633004","danielled@d5dubai.com","TRADE CENTER SECOND","TRADE CENTER SECOND"
"0002576","Cosmesurge Clinics Home Healthcare Center Llc Br.","عيادة كوزمسيرج ذ م م للرعاية الصحية المنزلية","General Practice","طب عام","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Conrad Office Tower","5 Street 3","TRADE CENTER FIRST","","","971-50-2549744","","","","FAC_CAN","108","25.225887935571592","55.28323457979825","CSHHealthcarecenter@gmail.com","TRADE CENTER FIRST","TRADE CENTER FIRST"
"0045546","Mid East Polyclinic L L C","مجمع ميدايست الطبي ش ذ م م","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","Saif Mohammed Ahmed Khalifa Al Otaiba","Al Rigga Street 48","AL MURAQQABAT","","","971-55-5300186","","","","FAC_LOC","19","25.263856820430146","55.322481579916214","meclinic@emirates.net.ae","AL MURAQQABAT","AL MURAQQABAT"
"0048036","Al Muraggabat Pharmacy","صيدلية المرقبات","","","Community (Out Patient ) Pharmacy","صيدلية","Warba Centre","Abu Baker Al Siddique Road 118","AL MURAQQABAT","","","971-52-6273456","","","","FAC_LOC","19","25.269275091712515","55.33030523005489","pro@gaiahealthcare.ae","AL MURAQQABAT","AL MURAQQABAT"
"0222276","Ceased operation COVID19 - Mercure Gold Hotel - King's College Hospital","غير مستخدم كوفيد19 - فندق ميركور غولد - مستشفى كينغز كوليج","","","Isolation","عزل"," ","","","","","","","","","FAC_CAN","","25.242913065688885","55.27554322126749","","",""
"1694510","Ceased operation COVID19 - Holiday Inn Hotel - Medeor Hospital","غير مستخدم كوفيد19 - فندق هوليداي إن - مستشفى ميديور","","","Isolation","عزل","","15b Street","","","","","","","","FAC_CAN","15b Street","25.257621224299044","55.30426383018494","","",""
"1732685","IBN SINA 67 PHARMACY (BR OF IBN SINA GROUP PHARMACIES (L.L.C))","  صيدلية ابن سينا 67 فرع من مجموعة صيدليات ابن سينا ","","","Community (Out Patient ) Pharmacy","صيدلية","Seerena community canter","Seerena community center","","","","","","","","FAC_CAN","","90.0","90.0","","",""
"1749355","neuro spinal hospital outpatient clinics pharmacy","صيدلية العيادات الخارجية لمستشفى الجراحة العصبية والعمود الفقري","","","Community (Out Patient ) Pharmacy","صيدلية","villa 3","villa 3","UMM SUQEIM FIRST","","","","","","","FAC_CAN","119","90.0","90.0","","UMM SUQEIM FIRST","UMM SUQEIM FIRST"
"2706162","Ceased operation COVID19 - Movenpick Dubai Grand Al Bustan - Prime Hospital"," غير مستخدم كوفيد19 - فندق موفيمبيك دبي غراند البستان - مستشفى برايم","","","Isolation","عزل","","31a Street","","","","","","","","FAC_CAN","31a Street","25.243908102854675","55.34184494673174","","",""
"4571903","SWISS MEDICAL AND RESEARCH CENTER LABORATORIES","المركز السويسري الطبي للبحوث والتطوير والمختبرات الطيبة","","","PolyClinic (3 specs or more)","عيادة متعددة الاختصاصات (3 تخصاصات وأكثر)","SRG HOLDING LIMITED","Trade center first","TRADE CENTER FIRST","","","","","","","FAC_CAN","108","90.0","90.0","alabyad@citadelhmc.com","TRADE CENTER FIRST","TRADE CENTER FIRST"
"4811961","DSC - Medstar Healthcare","مركز - ميدستار للرعاية الصحية","","","General Hospital (<50)","مستشفى (أقل من 50 سرير)","Gulf Towers","Old Meta","","","","","","","","FAC_CAN","Old Meta","25.235389851282196","55.31809680263232","","",""
"5429046","CASA BONITA BEAUTY SALON ","كازابونيتا بيوتي صالون ","","","Rehabilitation Center (1 spec)","مركز إعادة تأهيل (تخصص واحد)","Al Barajeel Oasis Complex","Al Barajeel Oasis Complex","Mirdif","","","","","","","FAC_CAN","86","90.0","90.0","","Mirdif","Mirdif"
"5635033","Ceased operation COVID19 - Novomed Isolation Facility DIC - Novomed Hospital","غير مستخدم كوفيد19 - منشأة نوفوميد للعزل - مستشفى نوفوميد","","","Isolation","عزل","a","DIC","SAIH SHUAIB 3","","","","","","","FAC_CAN","190","24.850119562553775","55.08914268635017","","SAIH SHUAIB 3","SAIH SHUAIB 3"
"5939033","Maison Elite","ميزون اليت","","","Rehabilitation Center (1 spec)","مركز إعادة تأهيل (تخصص واحد)","City 4","City 4","Deira","","","","","","","FAC_CAN","2","90.0","90.0","","Deira","Deira"
"6032123","Emirates Specialty Hospital FZ-LLC Dubai Branch","مستشفى الامارات التخصصية منطقة حرة ذ م م فرع دبي","","","General Hospital (>100)","مستشفى (أكثر من 100 سرير)","Bader Abdulla Ismail Hassan Almutawa","Bader Abdulla Ismail Hassan Almutawa","Mirdif","","","","","","","FAC_CAN","86","90.0","90.0","","Mirdif","Mirdif"
"6734036","Ghaya Advanced Home Care","غاية للرعاية المنزلية المتقدمة","","","Home Healthcare Agency","وكالة الرعاية الصحية المنزلية","Sheikh Zayed building","Al Badaa' Street 214","Al Wasl","","www.ghayacare.com","04 2789918","","","","FAC_CAN","112","25.19313281404338","55.26052873586794","info@ghayacare.com","Al Wasl","Al Wasl"
"7551395","HYF MEDICAL CENTER","مركز هيف الطبي","","","Day Surgery Center","مركز جراحة اليوم","HYF MEDICAL CENTER","2A","JUMEIRA FIRST","","","","","","","FAC_CAN","106","90.0","90.0","","JUMEIRA FIRST","JUMEIRA FIRST"
"7966536","Ceased operation COVID19 - OYO New Black Stone - Adam Vital Ortus Hospital","غير مستخدم كوفيد19 فندق نيو أويو بلاك ستون مستشفى آدم فيتال أورتيس","","","Isolation","عزل","new black stone","34b Street 41","AL MURAQQABAT","","","","","","","FAC_CAN","19","25.264596710936413","55.319561641714834","","AL MURAQQABAT","AL MURAQQABAT"
"8320283","Ibn Sina 88 Pharmacy ","صيدلية ابن سينا 88","","","Community (Out Patient ) Pharmacy","صيدلية","Enoc 1019 Gas Staton","Al Safa Street 13","AL BADA'","","","","","","","FAC_CAN","107","25.211146665221033","55.259630814803934","","AL BADA'","AL BADA'"
"9145228","Ceased operation COVID19 - Rotana Media Hotel - Sulaiman Al Habib Hospital","غير مستخدم كوفيد19 فندق روتانا ميديا مستشفى سليمان الحبيب","","","Isolation","عزل","","331 Street","","","","","","","","FAC_CAN","331 Street","25.101216114993655","55.179052067716235","","",""
"0000051","Healthy Weight Diet Services","هيلثي ويت لخدمات الحمية","","","Rehabilitation Center (1 spec)","مركز إعادة تأهيل (تخصص واحد)","Mazaya Center","Al Badaa' Street 165","Al Wasl","","1","971-055-3200978","","","","FAC_CAN","112","25.19899480387851","55.26545397587812","","Al Wasl","Al Wasl"
